date,close,high,low,pre_close,range,change,vol,turnover,Ln,Hn,RSV,Ki,Di,Ji,MA,BIAS,SD,WR,DIF_UP,DIF_DN,DIF,ACD,rsi,DMA,BBI
3/13/19,7076.1348,7304.057,7029.6192,7200.5988,-124.464,-1.7285,28088755,31394748492,6653.8255,7304.057,64.94753023,71.7517642,73.9647084,67.3258758,6982.6452,0.013388852,166.4241449,35.05246977,46.5156,-227.9222,-227.9222,1319.8568,0.556968947,899.649742,6815.676654
3/12/19,7200.5988,7245.6869,7053.4418,6972.6359,227.9629,3.2694,32284475,31699633940,6653.8255,7245.6869,92.38198335,75.15388118,75.0711805,75.31928255,6962.45528,0.034203957,192.2274782,7.618016651,227.9629,-45.0881,227.9629,1676.8074,0.658155742,877.5857,6744.736911
3/11/19,6972.6359,6973.0415,6682.0274,6653.9863,318.6496,4.7889,22686296,21594175791,6653.8255,7073.4894,75.96803061,66.5398301,75.02983015,49.55982999,6900.57124,0.010443289,192.7731011,24.03196939,318.6496,-0.4056,318.6496,1493.3042,0.64327321,845.911898,6670.494748
3/8/19,6653.9863,6983.167,6653.8255,7009.8702,-355.8839,-5.0769,25463714,23424847698,6635.6078,7073.4894,4.197139135,61.82572984,79.27483018,26.92752917,6848.70166,-0.028430989,199.7776646,95.80286086,0.1608,-355.8839,-355.8839,1319.3373,0.54825018,835.9852,6621.339642
3/7/19,7009.8702,7073.4894,6907.3788,6975.1852,34.685,0.4973,25011069,23082805275,6447.4863,7073.4894,89.83723883,90.6400252,87.99938035,95.92131489,6836.8819,0.025302221,181.2195944,10.16276117,102.4914,-63.6192,102.4914,1823.1051,1,817.863292,6613.634199
3/6/19,6975.1852,6979.646,6811.331,6891.1786,84.0066,1.219,25009785,23162848556,6447.4863,6979.646,99.16175539,91.04141838,86.67905793,99.76613929,6740.6381,0.034795979,166.0548549,0.83824461,163.8542,-4.4608,163.8542,1615.0103,1,756.295558,6535.600286
3/5/19,6891.1786,6891.1786,6671.287,6713.288,177.8906,2.6498,22122752,20915634360,6445.9409,6891.1786,100,86.98124988,84.4978777,91.94799423,6650.83996,0.036136584,144.5656826,0,219.8916,0,219.8916,1378.2878,1,697.908632,6452.703361
3/4/19,6713.288,6805.9179,6635.6078,6594.8875,118.4005,1.7953,26936288,25064078215,6445.9409,6805.9179,74.26782822,80.47187482,83.25619161,74.90324123,6575.6597,0.020929961,139.0215909,25.73217178,118.4005,-92.6299,118.4005,1041.0837,0.827841845,647.473344,6374.269648
3/1/19,6594.8875,6595.3117,6447.4863,6528.6512,66.2363,1.0145,16819116,14585542488,6267.0291,6652.9956,84.94478148,83.57389811,84.64835001,81.42499433,6544.27918,0.007733215,199.2838676,15.05521852,147.4012,-0.4242,147.4012,845.3048,0.914170728,605.970406,6309.499777
2/28/19,6528.6512,6611.7183,6478.6006,6526.1945,2.4567,0.0376,16599855,14923702420,6050.0154,6652.9956,79.37836101,82.88845643,85.18557595,78.29421738,6468.7069,0.009266813,203.4940587,20.62163899,50.0506,-83.0671,50.0506,637.8419,0.926530899,554.438302,6257.291542
2/27/19,6526.1945,6652.9956,6445.9409,6515.2773,10.9172,0.1676,24751175,23221458896,6050.0154,6652.9956,78.9709347,84.64350414,86.33413571,81.26224099,6379.09776,0.023059176,202.498835,21.0290653,80.2536,-126.8011,80.2536,666.0939,0.909412376,510.109896,6216.55154
2/26/19,6515.2773,6630.9223,6482.4101,6556.3854,-41.1081,-0.627,24231735,23366000055,6030.1723,6630.9223,80.74989596,87.47978886,87.1794515,88.08046357,6291.89088,0.035503861,195.640974,19.25010404,32.8672,-115.645,-115.645,623.7567,0.891734494,466.467438,6146.972054
2/25/19,6556.3854,6574.8434,6267.0291,6217.0261,339.3593,5.4585,27524426,26272385524,5973.03,6574.8434,96.93293636,90.8447353,87.02928283,98.47564026,6208.71194,0.055997679,179.5846428,3.067063645,339.3593,-18.458,339.3593,676.5432,0.963543639,410.246888,6064.188743
2/22/19,6217.0261,6217.0261,6050.0154,6080.6055,136.4206,2.2435,13886115,14090502005,5887.4963,6217.0261,100,87.80063478,85.12155659,93.15879116,6111.9544,0.017191179,121.1939177,0,167.0107,0,167.0107,357.0795,0.953217529,346.85922,5964.470924
2/21/19,6080.6055,6207.4737,6057.4653,6090.1601,-9.5546,-0.1569,16204940,15843270743,5854.5909,6207.4737,64.04806355,81.70095217,83.78201749,77.53882152,6040.9438,0.006565481,113.3362522,35.95193645,23.1402,-126.8682,-126.8682,238.5614,0.868167341,294.681038,5920.528642
2/20/19,6090.1601,6118.01,6030.1723,6099.3826,-9.2225,-0.1512,13742012,12302221604,5845.0514,6118.01,89.79702416,90.52739647,84.82255015,101.9370891,6000.7984,0.014891635,123.9398114,10.20297584,59.9878,-27.8499,-27.8499,306.7727,0.89838548,237.690698,5896.363541
2/19/19,6099.3826,6110.8267,5973.03,6072.5977,26.7849,0.4411,15085685,14039133324,5750.8856,6110.8267,96.82056314,90.89258263,81.97012699,108.7374939,5958.74918,0.023601165,150.4169638,3.179436858,126.3526,-11.4441,126.3526,281.0942,0.952556447,189.540998,5850.084823
2/18/19,6072.5977,6072.5977,5887.4963,5861.9731,210.6246,3.5931,14256241,13184473752,5715.972,6072.5977,100,87.92859237,77.50889917,108.7679788,5890.76414,0.030867568,154.8457901,0,210.6246,0,210.6246,250.0689,0.954917548,145.027606,5801.581427
2/15/19,5861.9731,5930.4748,5854.5909,5879.8785,-17.9054,-0.3045,10285466,9275493440,5608.467,5930.4748,78.72669544,81.89288856,72.29905257,101.0805605,5819.24414,0.007342699,150.9527228,21.27330456,7.3822,-68.5017,-68.5017,-10.3559,0.947140456,115.519984,5752.786633
2/14/19,5879.8785,5909.6536,5845.0514,5879.914,-0.0355,-0.0006,10009075,9251465391,5435.5683,5909.6536,93.71946356,83.47598512,67.50213457,115.4236862,5760.91252,0.020650544,150.5005945,6.280536435,34.8271,-29.7751,-29.7751,125.2103,0.999926782,101.132578,5720.054596
2/13/19,5879.914,5895.652,5750.8856,5759.4574,120.4566,2.0915,12609272,11168495955,5386.7414,5895.652,96.90751185,78.3542459,59.5152093,116.0323191,5669.42304,0.037127404,152.2099646,3.09248815,129.0284,-15.738,129.0284,208.1565,0.829135762,92.602042,5682.075847
2/12/19,5759.4574,5777.3319,5715.972,5714.9977,44.4597,0.7779,8764012,7825139838,5386.7414,5777.3319,95.42372382,69.07761293,50.09569099,107.0414568,5596.55394,0.029107816,126.5782187,4.576276177,44.4597,-17.8745,44.4597,-5.7751,0.760600244,80.202884,5632.180046
2/11/19,5714.9977,5716.1018,5608.467,5570.315,144.6827,2.5974,8239162,7435898495,5386.7414,5716.1018,99.66477451,55.90455748,40.60473003,86.50421238,5550.3436,0.029665569,114.325723,0.335225486,144.6827,-1.1041,144.6827,-92.1423,0.571111397,76.460246,5592.684767
2/1/19,5570.315,5571.1395,5435.5683,5422.4311,147.8839,2.7273,6741038,6005889002,5386.7414,5723.0966,54.57730399,34.02444896,32.9548163,36.16371427,5536.4877,0.006109884,87.68858292,45.42269601,147.8839,-0.8245,147.8839,-15.5499,0.404176176,78.190718,5567.072456
1/31/19,5422.4311,5528.0345,5386.7414,5515.5685,-93.1374,-1.6886,7495112,6243211025,5386.7414,5723.0966,10.61071748,23.74802144,32.41999998,6.404064377,5551.81474,-0.023304747,87.11357651,89.38928252,35.6897,-105.6034,-105.6034,48.6951,0,89.416594,5568.696294
1/30/19,5515.5685,5588.4368,5498.6143,5528.4057,-12.8372,-0.2322,6024953,5491592276,5451.1493,5723.0966,23.68811898,30.31667342,36.75598924,17.43804179,5608.18224,-0.016514039,65.98212732,76.31188102,16.9542,-72.8683,-72.8683,217.8617,0.192180123,109.251312,5603.190085
1/29/19,5528.4057,5631.7239,5451.1493,5645.7182,-117.3125,-2.0779,7144801,6344770432,5451.1493,5723.0966,28.4085924,33.63095064,39.97564715,20.94155763,5636.93756,-0.019253692,51.56624721,71.5914076,77.2564,-117.3125,-117.3125,327.5941,0.255569144,125.05636,5621.489575
1/28/19,5645.7182,5723.0966,5627.9761,5646.9502,-1.232,-0.0218,6753272,6304399731,5621.4287,5723.0966,23.89102165,36.24212977,43.14799541,22.43039849,5660.05542,-0.002533053,23.39144563,76.10897835,17.7421,-77.3784,-77.3784,470.5137,0.333698613,145.681056,5646.792495
1/25/19,5646.9502,5707.0119,5646.558,5704.2686,-57.3184,-1.0048,6947372,6698286728,5621.4287,5726.81,24.21824365,42.41768383,46.60092822,34.05119503,5672.28248,-0.004465976,22.60497637,75.78175635,0.3922,-60.0617,-60.0617,394.8992,0.398543689,151.076164,5647.503061
1/24/19,5704.2686,5722.1022,5625.966,5659.3451,44.9235,0.7938,7268910,7162427525,5621.4287,5726.81,78.60967743,51.51740391,48.69255042,57.16711089,5680.51032,0.00418242,20.13473068,21.39032257,78.3026,-17.8336,78.3026,392.8871,0.653540087,162.565746,5644.551208
1/23/19,5659.3451,5659.3451,5621.4287,5643.995,15.3501,0.272,5256487,5031487213,5621.4287,5726.81,35.98019763,37.97126715,47.28012368,19.3535541,5669.56706,-0.001802952,31.06408744,64.01980237,37.9164,0,37.9164,241.2048,0.380286696,164.419364,5640.817657
1/22/19,5643.995,5704.5722,5623.1396,5706.8535,-62.8585,-1.1015,6017381,5487567442,5623.1396,5759.6252,15.28029331,38.96680192,51.93455194,13.03130186,5678.9174,-0.006149482,30.95735181,84.71970669,20.8554,-62.8585,-62.8585,277.7101,0.25172877,166.950108,5646.008348
1/21/19,5706.8535,5726.81,5686.9579,5688.0894,18.7641,0.3299,5948457,5910612415,5639.5968,5759.6252,56.03398862,50.81005622,58.41842696,35.59331475,5701.8854,0.000871308,37.00041207,43.96601138,19.8956,-19.9565,19.8956,310.5317,0.535709937,176.525298,5643.245075
1/18/19,5688.0894,5702.5679,5639.5968,5649.5523,38.5371,0.6821,6773016,6604723614,5639.5968,5759.6252,40.40093844,48.19809002,62.22261232,20.14904542,5698.75882,-0.001872236,37.03929049,59.59906156,48.4926,-14.4785,48.4926,338.259,0.416688948,184.112588,5633.511707
1/17/19,5649.5523,5708.2092,5643.6934,5706.0968,-56.5445,-0.9909,6996835,6571107606,5643.6934,5759.6252,5.053747117,52.09666581,69.23487348,17.82025049,5707.5377,-0.010159442,41.79871015,94.94625288,5.8589,-58.6569,-58.6569,211.5926,0.435748771,170.151532,5629.306761
1/16/19,5706.0968,5759.6252,5702.7617,5758.835,-52.7382,-0.9158,8139056,7000753450,5631.4227,5759.6252,58.24699206,75.61812516,77.80397731,71.24642087,5714.546,-0.001478543,38.99538369,41.75300794,3.3351,-53.5284,-53.5284,236.0725,0.6312915,142.155426,5622.732145
1/15/19,5758.835,5759.4293,5663.5077,5691.2206,67.6144,1.188,8185973,7823557742,5631.4227,5759.4293,99.53572706,84.30369171,78.89690338,95.11726838,5701.6254,0.010033911,51.9654743,0.464272936,95.3273,-0.5943,95.3273,355.6977,0.679919943,103.46395,5612.066003
1/14/19,5691.2206,5741.0208,5664.9549,5731.9838,-40.7632,-0.7112,7907659,6948866036,5631.4227,5741.0208,54.5610736,76.68767403,76.19350921,77.67600368,5684.96962,0.001099563,95.18144167,45.4389264,26.2657,-49.8002,-49.8002,129.35,0.470659282,60.844112,5591.631396
1/11/19,5731.9838,5733.5271,5664.9193,5684.5938,47.39,0.8337,9223442,8430203792,5538.4092,5733.5271,99.20904233,87.75097425,75.9464268,111.3600692,5687.37492,0.007843492,164.1537759,0.790957672,67.0645,-1.5433,67.0645,264.4592,0.838432691,26.61821,5570.290209
1/10/19,5684.5938,5722.3909,5631.4227,5641.4938,43.1,0.764,10590685,9585627546,5269.8431,5726.397,90.84375361,82.02194022,70.04415307,105.9775145,5637.37256,0.008376463,179.3642401,9.156246393,53.1711,-37.7971,53.1711,209.2682,0.878729322,-2.554402,5539.855273
1/9/19,5641.4938,5726.397,5640.0891,5675.5561,-34.0623,-0.6002,12165605,10608986965,5255.3001,5726.397,81.97755069,77.61103352,64.0552595,104.7225816,5564.22646,0.013886448,178.8247153,18.02244931,1.4047,-84.9032,-84.9032,189.1327,0.882916887,-23.064562,5516.022643
1/8/19,5675.5561,5717.4636,5640.6875,5703.2471,-27.691,-0.4855,13631704,11341348188,5224.9497,5724.8614,90.13719823,75.42777494,57.27737249,111.7285798,5488.29046,0.034120942,175.9324027,9.862801771,34.8686,-41.9075,-41.9075,203.7455,0.944876526,-32.25414,5481.303656
1/7/19,5703.2471,5724.8614,5538.4092,5481.972,221.2751,4.0364,14315229,11750111606,5224.9497,5724.8614,95.67637645,68.07306329,48.20217127,107.8148473,5404.1253,0.055350641,157.8231967,4.323623552,221.2751,-21.6143,221.2751,282.4694,1,-52.609648,5427.232954
1/4/19,5481.972,5485.0614,5269.8431,5318.8633,163.1087,3.0666,11196316,8968167612,5224.9497,5485.0614,98.81227949,54.27140671,38.26672526,86.28076962,5314.29584,0.031551905,93.08125314,1.187720506,212.1289,-3.0894,212.1289,-35.4362,0.758288487,-72.031702,5366.901042
1/3/19,5318.8633,5418.4662,5255.3001,5261.8138,57.0495,1.0842,8487377,7346813377,5224.9497,5418.4662,48.53002199,32.00097032,30.26438454,35.4741419,5283.31634,0.006728153,58.64185425,51.46997801,63.5632,-99.6029,63.5632,-294.4359,0.391327844,-75.703718,5341.751859
1/2/19,5261.8138,5275.439,5224.9497,5254.7303,7.0835,0.1348,6249825,5397130860,5224.9497,5407.0927,20.23909785,23.73644449,29.39609164,12.41715019,5290.79482,-0.005477631,57.54768878,79.76090215,36.8641,-13.6252,36.8641,-304.9819,0.043012013,-59.531794,5345.736707
12/28/18,5254.7303,5292.0731,5229.1232,5254.0998,0.6305,0.012,6395364,5641965881,5229.1232,5434.109,12.4921336,25.48511781,32.22591522,12.00352301,5324.35914,-0.013077412,57.77771552,87.5078664,25.6071,-37.3428,25.6071,-187.3266,0.293213884,-37.513104,5363.637095
12/27/18,5254.0998,5407.0927,5253.8433,5327.0745,-72.9747,-1.3699,6766612,5603074371,5239.0074,5434.109,7.73566183,31.98160992,35.59631392,24.75220192,5344.94936,-0.016997272,53.32360555,92.26433817,0.2565,-152.9929,-152.9929,-98.4771,0.259933807,-11.664684,5384.37494
12/26/18,5327.0745,5389.1483,5322.1539,5356.2557,-29.1812,-0.5448,5058989,5038828070,5239.0074,5434.109,45.13909676,44.10458397,37.40366592,57.50642006,5371.67306,-0.008302546,38.47852866,54.86090324,4.9206,-62.0738,-62.0738,-98.6462,0.390844546,29.658912,5410.399964
12/25/18,5356.2557,5376.4562,5239.0074,5429.6354,-73.3797,-1.3515,5972085,5326534649,5239.0074,5453.4545,54.674696,43.58732757,34.0532069,62.65556891,5381.3143,-0.004656595,51.93043483,45.325304,117.2483,-73.3797,-73.3797,109.6632,0.33439531,54.008308,5423.573403
12/24/18,5429.6354,5434.109,5355.2137,5357.6814,71.954,1.343,5003972,4605068932,5316.3523,5476.1104,70.90914326,38.04364335,29.28614656,55.55863694,5398.44984,0.005776762,55.32982747,29.09085674,74.4217,-4.4736,74.4217,214.3713,0.407981342,76.414662,5437.405056
12/21/18,5357.6814,5384.2678,5316.3523,5387.7183,-30.0369,-0.5575,4771187,4633472186,5316.3523,5481.3921,25.04189898,21.6108934,24.90739816,15.01788388,5406.40396,-0.009012009,55.64702489,74.95810102,41.3291,-30.0369,-30.0369,176.6387,0.183838239,88.57341,5437.170977
12/20/18,5387.7183,5403.0959,5340.0954,5375.2807,12.4376,0.2314,5002319,4774146877,5340.0954,5578.2947,19.99287991,19.89539061,26.55565054,6.574870743,5425.66028,-0.006993062,56.02368476,80.00712009,47.6229,-15.3776,47.6229,-17.6,0.112171942,112.10556,5461.888652
12/19/18,5375.2807,5453.4545,5368.2127,5441.9334,-66.6527,-1.2248,4428894,4253555422,5368.2127,5618.0673,2.828845256,19.84664596,29.88578051,-0.231623143,5465.1133,-0.016437463,60.06740781,97.17115474,7.068,-78.1738,-78.1738,-108.611,0.294559814,129.672452,5481.627972
12/18/18,5441.9334,5476.1104,5396.8439,5469.406,-27.4726,-0.5023,5344559,4878331561,5396.8439,5618.0673,20.38188546,28.35554631,34.90534779,15.25594336,5491.4413,-0.009015466,44.67981498,79.61811454,45.0895,-34.177,-34.177,81.8659,0.387839319,147.680912,5501.00479
12/17/18,5469.406,5481.3921,5403.3092,5453.963,15.443,0.2832,5701605,5151762834,5403.3092,5618.0673,30.77732574,32.34237674,38.18024852,20.66663316,5503.29622,-0.006158168,40.52551882,69.22267426,66.0968,-11.9861,66.0968,-35.1756,0.489355681,165.713252,5515.551668
12/14/18,5453.963,5578.2947,5451.2429,5584.9834,-131.0204,-2.3459,7155030,6050600884,5451.2429,5618.0673,1.630516879,33.12490223,41.09918442,17.17633786,5504.798,-0.009234671,51.27813336,98.36948312,2.7201,-131.0204,-131.0204,-9.8236,0.352265189,179.96155,5521.212846
12/13/18,5584.9834,5618.0673,5499.6744,5506.9207,78.0627,1.4175,8212034,6981062898,5459.9634,5618.0673,79.07458323,48.87209491,45.08632551,56.44363371,5523.44646,0.01114104,48.89118259,20.92541677,85.309,-33.0839,85.309,167.0394,0.661754892,176.414686,5528.833152
