date,close,vol,RSV,BIAS,SD,ACD,rsi,DMA,change,change5,change10,change20
2017-06-12,4014.1803,8559520,43.99922764329316,-0.0071793770917322,119.61786344443688,44.98229999999921,0.4674992266775032,-257.1723459999994,-0.0112589999999999,0.007431,-0.0073369999999999,-0.0107169999999999
2017-06-13,4152.035,16540392,86.0501763425797,0.0257393647421145,109.22001732762922,201.10069999999905,0.5616238803562698,-238.55132999999933,0.034342,0.041219,0.027784,0.024451
2017-06-14,4173.978,14267607,89.31404830735097,0.0297580184560526,102.43003371059484,207.5344999999993,0.5706824632852031,-215.97031199999992,0.005285,0.028942,0.03847,0.0286369999999999
2017-06-15,4189.8351,11199338,93.97220049228,0.0334727304065668,105.50074330179667,82.65090000000009,0.5145573082376056,-184.56907599999977,0.003799,0.034085,0.065637,0.005216
2017-06-16,4222.1433,16532652,90.39843824793624,0.0407001064206682,110.81919234678816,166.0309999999995,0.5415356593013423,-151.5099259999988,0.007711,0.039878,0.068841,0.015324
2017-06-19,4235.8249,11251074,93.91001907787108,0.042578051016718,115.52043588089454,247.56199999999944,0.5828736775476987,-118.42289599999911,0.00324,0.054377,0.061808,0.029328
2017-06-20,4282.559,15674204,93.64166834605122,0.0516931172539158,122.76689599203996,335.56510000000026,0.6246559902829223,-81.65628399999878,0.011033,0.031068,0.072287,0.0455669999999999
2017-06-21,4274.1438,10899966,91.73189033346212,0.0468643414865146,127.16006395191586,397.3967000000002,0.651411584809202,-52.22435999999925,-0.001965,0.023818,0.05276,0.053074
2017-06-22,4236.0512,13292667,82.01283621361492,0.0344215747774606,124.79944932511738,401.2031000000002,0.6828411993038153,-26.452957999999853,-0.008912,0.011107,0.045192,0.061141
2017-06-23,4280.0463,12679733,91.86817287916978,0.0415611993428488,125.5347954809404,407.56680000000006,0.6986959856814113,2.4797700000008263,0.010386,0.0137819999999999,0.05366,0.069939
2017-06-26,4357.1787,14772611,99.8846050557295,0.0563327208907445,134.07779921763478,398.1055000000006,0.7080904331742441,42.38669000000118,0.018021,0.0285629999999999,0.08294,0.075603
2017-06-27,4358.3561,13054269,98.52275624681285,0.0525932497964515,141.29648186263066,462.42650000000094,0.7115705216671266,69.26032399999986,0.00027,0.0177999999999999,0.0488679999999999,0.076652
2017-06-28,4364.8195,15528454,97.79634533066178,0.0497965742614864,147.18506769551325,558.2013000000002,0.7356685023020674,94.0127139999995,0.001483,0.021248,0.0450659999999999,0.083536
2017-06-29,4379.1678,14495242,95.65287136572336,0.0475527098266291,149.07043366504118,666.5122000000006,0.850589560359145,117.77508800000032,0.003287,0.033447,0.0445539999999999,0.110191
2017-06-30,4404.4003,14596041,99.69603328104073,0.0478287308306802,152.85710993987666,647.4156000000003,0.8517732914157292,139.16338799999994,0.005762,0.028823,0.042605,0.111446
2017-07-03,4444.3198,14833475,100.0,0.0515843853070931,159.4477330720406,667.565700000001,0.8506332818056324,160.35218000000077,0.009064,0.0198659999999999,0.0484289999999999,0.110237
2017-07-04,4397.7692,16986770,85.5301747930851,0.0355441565520896,162.2683201015247,569.7865000000011,0.7968249789069933,172.0996780000005,-0.010474,0.0091219999999999,0.0269219999999999,0.099209
2017-07-05,4506.0967,21385866,97.7848128529885,0.0554783913929754,170.68708454838625,615.2404000000015,0.8050715610234978,193.0151580000011,0.024632,0.032271,0.053519,0.106279
2017-07-06,4598.4891,28153128,96.93356826225376,0.070271210241918,183.54835600222785,746.0581000000011,0.8313395087588636,221.7903800000004,0.0205039999999999,0.049488,0.082935,0.128127
2017-07-07,4745.2804,30817844,98.39000515541504,0.0956967413935985,205.59214790335596,887.9720000000002,0.8539966241476421,258.24044799999865,0.031922,0.075648,0.104471,0.158131
2017-07-10,4743.4502,31100443,92.53386288455032,0.0861294665903228,222.03728084660315,874.2390000000005,0.8976976439913779,287.7595859999992,-0.000386,0.066198,0.086064,0.169004
2017-07-11,4613.9482,24328318,70.83321048464538,0.050919206118975,226.39928425461497,599.4011,0.7612990843908352,307.39969800000017,-0.027301,0.049371,0.058493,0.107361
2017-07-12,4712.174,21949072,85.82954176437482,0.0667537050008085,234.2576201638244,683.3054999999995,0.77855049426258,334.3499099999999,0.021289,0.0460279999999999,0.078299,0.123365
2017-07-13,4760.3892,32787436,86.43702064827394,0.0707536697894065,242.699879471263,707.9133999999985,0.7848021274915085,363.765253999999,0.010232,0.0357559999999999,0.085244,0.129798
2017-07-14,4756.0862,23583261,85.53348524765747,0.0634000949346868,248.11339430215853,635.1876999999986,0.7740865891336111,389.9799439999997,-0.000904,0.0029299999999999,0.078578,0.121183
2017-07-17,4682.4145,33835341,74.5005726738718,0.0417271316045711,248.64213237164088,469.0368999999992,0.7195575118829747,404.7228180000002,-0.0154899999999999,-0.012174,0.054024,0.102453
2017-07-18,4777.2738,27018977,88.70649385813263,0.0570142188142943,250.8533939155927,539.2961999999989,0.7302251559517282,430.6641619999991,0.020259,0.035386,0.084757,0.111679
2017-07-19,4989.5317,50633247,97.92325144896644,0.0953095585334631,265.55992498030906,765.6409999999987,0.7773158040623279,462.0250299999989,0.044431,0.058528,0.1045559999999999,0.158075
2017-07-20,5008.412,37197631,94.07720175484394,0.0902119291574612,279.4928999407049,909.0103999999992,0.8050778723814763,486.1799119999978,0.003784,0.05208,0.087836,0.170771
2017-07-21,5031.3862,26703087,96.27878828501927,0.0863294714402543,290.94922894605475,872.8430999999991,0.80095372917594,495.41957399999865,0.004587,0.057571,0.060501,0.1649719999999999
2017-07-24,5010.3231,28017605,90.4940842896358,0.0742074468263014,296.5497485136673,722.7713999999987,0.7742875037944722,503.1530179999991,-0.004186,0.068875,0.056701,0.142765
2017-07-25,5032.2157,31389908,93.15440385352188,0.0711633935264889,301.9255971613965,769.295299999998,0.7777874452422204,525.5209539999996,0.004369,0.052985,0.088371,0.1468639999999999
2017-07-26,5102.1746,44579989,95.95900426560308,0.0775982450077751,309.45954704902505,812.0103999999992,0.7877585677379727,543.7522499999986,0.013902,0.022456,0.080984,0.1592829999999999
2017-07-27,5017.4577,35741842,85.17091382621037,0.0526106408372153,311.3420184894278,712.9451999999983,0.7402630980205598,552.5969960000002,-0.016604,0.002068,0.054148,0.139392
2017-07-28,5165.4253,31921077,96.04367950410791,0.0750706811699721,318.46192078510774,832.7585999999983,0.7599032538693673,573.5093280000001,0.029491,0.026972,0.084543,0.1631209999999999
2017-07-31,5386.2009,47434512,98.96972118920309,0.1101391686961187,336.6295108201219,992.8598999999977,0.783172368542223,618.554392,0.042741,0.073899,0.142774,0.196798
2017-08-01,5344.8238,34643014,94.85648903376014,0.0909634566192036,349.4426448619418,1020.791699999998,0.7895159792976999,650.3744000000015,-0.007682,0.061848,0.1148329999999999,0.19959
2017-08-02,5402.3625,47943481,85.06133170091287,0.0927128607580551,360.2921987869067,974.588899999998,0.7806933491320288,664.795368,0.010765,0.058711,0.081167,0.185723
2017-08-03,5480.9828,43096535,91.87019259435934,0.0988082866499057,370.6729581303268,964.260299999998,0.7766761676690941,682.2394560000012,0.014553,0.089868,0.0919359999999999,0.179772
2017-08-04,5376.4426,51216206,78.71971236982385,0.0710741111411873,367.6606318123758,570.8358999999991,0.7063542170759769,689.1496459999998,-0.019073,0.041304,0.068276,0.128777
2017-08-07,5544.9634,46704454,94.89937062657089,0.0958968420532904,373.9938739753866,869.7137999999986,0.7339840868604348,712.6355599999997,0.031344,0.0299069999999999,0.103806,0.160507
2017-08-08,5574.1147,60130501,88.21247628647703,0.0913036579249581,385.0285829082079,1040.1521999999995,0.8007777081911741,736.2012859999995,0.0052569999999999,0.0428459999999999,0.104694,0.193065
2017-08-09,5691.5858,49023982,98.3958198316656,0.1037203128206295,397.747634583217,1079.1225999999997,0.8006441595370531,761.732116000001,0.021074,0.0531549999999999,0.1118659999999999,0.19285
2017-08-10,5600.2121,44836547,90.47480965899334,0.0772291392749454,401.641176934151,935.9869,0.7550359822385546,786.5454879999998,-0.016054,0.022548,0.112416,0.166564
2017-08-11,5302.5101,52882448,64.66759630958462,0.014632384227726,396.9732204656916,661.0505000000012,0.65088106017608,773.0999540000003,-0.053159,-0.011538,0.029766,0.114309
2017-08-14,5449.5472,37484657,75.1818280364096,0.0351701988753775,396.9167059190732,970.4968000000008,0.701420552621821,750.1503120000007,0.02773,-0.0151519999999999,0.014755,0.157529
2017-08-15,5455.7154,29329795,72.67568219328759,0.0297067822287453,394.28615321462286,932.4428000000008,0.6860652079221764,731.8760300000004,0.001132,-0.0192769999999999,0.023569,0.138402
2017-08-16,5347.995,34961080,52.957634640608426,0.0059727250461633,382.213057616124,612.464500000001,0.6068824301907659,700.6308220000001,-0.019745,-0.060096,-0.0069409999999999,0.074226
2017-08-17,5434.3357,37808547,64.17474489530774,0.0181351321079784,371.4399246420824,635.7321000000002,0.6203947807515183,668.321774,0.016144,-0.0278979999999999,-0.0053499999999999,0.086586
2017-08-18,5319.2359,27106297,49.22134346476753,-0.0061090686121607,360.5932676902541,461.6941000000006,0.5808365564815184,637.4142340000008,-0.0211799999999999,0.004081,-0.0074569999999999,0.060819
2017-08-21,5421.0875,31069598,62.45358071576892,0.0090494819166895,352.35746450340446,646.3014000000003,0.6075720892656724,596.8885,0.019148,-0.0045009999999999,-0.0196529999999999,0.084153
2017-08-22,5488.1875,34522550,71.17100017252952,0.0172224020325664,344.9623853097618,676.8945000000012,0.6154460912525429,561.5727299999999,0.012378,0.006745,-0.0125319999999999,0.092162
2017-08-23,5347.5452,28343979,52.89919804937664,-0.0110940267143511,335.3050993703466,466.2933000000003,0.5640503309968847,503.6973260000013,-0.025626,0.000864,-0.0592319999999999,0.052634
2017-08-24,5315.8089,20940618,45.25785581267032,-0.0196673337825005,331.4418316058363,467.1874000000007,0.5790870315908359,452.73753000000033,-0.005935,-0.021215,-0.0491129999999999,0.063303
2017-08-25,5450.7148,29453824,52.23963980154607,0.0025743855909231,321.4941044591532,426.5057000000006,0.5747163580730021,442.98657000000094,0.0253779999999999,0.0253429999999999,0.029424,0.05919
2017-08-28,5567.2372,31856306,67.96816140119236,0.0223047954589632,299.6969881695301,343.71460000000025,0.5504704670512951,428.127324,0.021377,0.0275719999999999,0.023071,0.0378259999999999
2017-08-29,5529.894,33015550,59.59476597759869,0.0137249783257825,283.1404904235015,261.3104000000003,0.5519049657534246,410.5984839999992,-0.0067079999999999,0.0084859999999999,0.0152309999999999,0.0387999999999999
2017-08-30,5632.3244,34406766,82.56254170642981,0.0303305080811337,266.52923907230564,311.84940000000006,0.561016780335397,411.8678120000004,0.018523,0.0526349999999999,0.0534989999999999,0.0465579999999999
2017-08-31,5700.8663,36620271,94.3533759412659,0.0407758019249011,247.76238032369795,294.5796999999993,0.5582564475884516,409.2245699999994,0.012169,0.070739,0.049524,0.044174
2017-09-01,5838.5318,52397368,87.81001741478491,0.0614314596130451,246.4369978733313,653.8920999999991,0.6137336709967752,429.984449999999,0.024148,0.069509,0.0948519999999999,0.087395
2017-09-04,5931.8043,46821219,94.90529550602278,0.0746094916087194,239.6669328518307,507.7317999999996,0.5976385424574341,449.5636179999992,0.015975,0.064107,0.091679,0.072026
2017-09-05,5917.3329,36231588,92.848327115882,0.0686654890636718,231.9348040996174,450.3311999999996,0.5878756253022351,461.29862200000025,-0.00244,0.068375,0.076861,0.064329
2017-09-06,5983.2773,42290974,84.2799762240601,0.0777362770873669,220.9133832686973,446.7009999999991,0.5763831358661923,492.5026759999992,0.011144,0.0609959999999999,0.113631,0.054399
2017-09-07,5877.1097,34269239,71.8379687509522,0.0559794582714658,213.53286272185207,431.90709999999945,0.5736605707929108,518.6739179999986,-0.017744,0.031083,0.101822,0.0527089999999999
2017-09-08,5935.3676,33073222,78.59073880335832,0.0604180511508375,225.8802971869344,787.8669999999984,0.6840498892022242,536.5198519999994,0.009913,0.016848,0.0863569999999999,0.115781
2017-09-11,6135.7644,46783329,99.76858570133209,0.0895422182381851,249.0415050667317,840.8739999999989,0.6899959447234614,559.5436799999989,0.033763,0.034636,0.098743,0.1218139999999999
2017-09-12,6074.4014,57294064,76.47238967716194,0.0727531295164434,263.1892109131296,513.5558999999985,0.6679840577466541,580.4617759999992,-0.010001,0.027075,0.09545,0.1106809999999999
2017-09-13,6116.5753,34799163,80.21451875096075,0.0729196047872415,279.031701207316,729.3480999999992,0.7169187429138097,596.6772939999983,0.006943,0.022874,0.08387,0.137369
2017-09-14,6013.7927,32746615,70.35246313912477,0.0495562875335384,285.3446696415898,540.224799999999,0.6645477265779379,599.6638619999994,-0.016804,0.023814,0.054897,0.1044209999999999
2017-09-15,5854.8626,31205537,54.43709077439641,0.017065263434102,286.0955602404613,496.3944999999994,0.6537351377327196,579.1052980000004,-0.0264279999999999,-0.0125269999999999,0.004321,0.099173
2017-09-18,5889.1848,22867775,57.77917411819738,0.018884964430599,286.92896598087566,453.4323999999997,0.6388593379659122,551.928656,0.005862,-0.0404279999999999,-0.0057919999999999,0.085887
2017-09-19,5858.8457,22465368,54.824940392622864,0.0103963076232072,286.4929945209505,285.2636999999995,0.6131614757327841,521.1819859999987,-0.005152,-0.035579,-0.0085039999999999,0.068357
2017-09-20,5989.9722,34194290,67.59322714524727,0.0273190591329678,288.3867778300236,577.6037999999999,0.694726695851239,496.2955119999997,0.022381,-0.0201409999999999,0.002733,0.116364
2017-09-21,5819.6695,27262041,49.99851419903946,-0.0061830104067368,287.5131660922248,491.1238999999996,0.6460825935932073,469.3658859999987,-0.028431,-0.031768,-0.0079539999999999,0.093868
2017-09-22,5742.3011,23683425,35.035120355570484,-0.0218304447285367,288.9207621920633,278.84959999999955,0.589256144890039,430.3349379999991,-0.0132939999999999,-0.0186339999999999,-0.0311609999999999,0.055196
2017-09-25,5612.0085,19416307,12.280157862532002,-0.0443894762051998,293.488249643935,10.572500000000218,0.5179203447198669,359.36746799999946,-0.02269,-0.047186,-0.087614,0.011129
2017-09-26,5681.6596,15456605,20.876144951353503,-0.0337777991879353,296.3572693615374,204.0048999999999,0.5478280668909858,302.00557200000003,0.012411,-0.029623,-0.065202,0.030248
2017-09-27,5780.1585,19006928,24.02074181984774,-0.0182611680502416,295.01032515310214,200.78699999999932,0.5461243250621373,252.55135600000085,0.017336,-0.034668,-0.0548089999999999,0.029061
2017-09-28,5726.9826,17972032,16.574916893118136,-0.0275085874907753,292.99997979303623,53.22029999999995,0.5123245529705827,209.498934000002,-0.0092,-0.0154369999999999,-0.047205,0.0076919999999999
2017-09-29,5740.5592,18597168,18.475946996985385,-0.0243916225704825,284.9030066235724,-18.801699999999983,0.4757391924432364,183.8851339999983,0.002371,0.0002279999999999,-0.018406,-0.014085
2017-10-09,5772.3835,19081499,22.932066521351228,-0.0176523153869135,270.6048995425994,-80.2498999999998,0.4561982762317225,156.9637959999991,0.005544,0.028462,-0.0187239999999999,-0.0245159999999999
2017-10-10,5688.471,18039428,11.18242459400803,-0.0300437090774745,259.90635607848907,-147.69820000000072,0.437295555045573,126.80121999999756,-0.014537,0.001514,-0.028109,-0.0366129999999999
2017-10-11,5615.177,20154586,8.645345251560506,-0.0395270227990428,246.796961652739,-362.1797999999999,0.3967584868398651,79.0616519999985,-0.012885,-0.028707,-0.063375,-0.060642
2017-10-12,5568.2193,17783987,8.953543623846791,-0.0450363110083963,243.9329055200415,-302.96990000000005,0.409849846469862,42.90139999999883,-0.008363,-0.02787,-0.043307,-0.051261
2017-10-13,5596.4748,12221051,12.36289532636886,-0.0373930386993814,236.95645457752465,-332.97229999999945,0.3996314452356245,19.69777999999951,0.0050739999999999,-0.025167,-0.024939,-0.0561
2017-10-16,5646.3814,22826189,18.384701759703525,-0.0247042068812875,210.8491124238421,-473.9631999999992,0.3410505645557192,17.931459999999788,0.008918,-0.021793,0.006669,-0.080945
2017-10-17,5521.0006,15931756,4.320562969590279,-0.041781414277179,197.1532696471668,-350.96529999999893,0.3254506614698497,-1.657975999998598,-0.022206,-0.029462,-0.027948,-0.09315
2017-10-18,5433.4508,15283330,0.8160925883376023,-0.0513527675766508,185.88815185250016,-550.1454999999996,0.2897495874811873,-36.95051199999944,-0.015858,-0.032435,-0.061142,-0.1159509999999999
2017-10-19,5421.1809,14692024,3.588936611559888,-0.0485729809801432,185.3456522341753,-493.8406999999988,0.3058855508635179,-66.33464399999957,-0.002258,-0.0263299999999999,-0.0542,-0.1014049999999999
2017-10-20,5529.3331,13576762,21.927374230815087,-0.0268121144130968,187.16519393141945,-208.77319999999963,0.3919857412620083,-90.51506400000017,0.01995,-0.0114539999999999,-0.036621,-0.055027
2017-10-23,5502.6505,10459417,17.41477765197029,-0.0282027178641968,188.97132749450788,-304.16169999999966,0.3704791375130575,-116.64210599999932,-0.0048259999999999,-0.0251979999999999,-0.046991,-0.065715
2017-10-24,5547.4104,12431756,24.984631099888954,-0.0175962162171327,189.79487715942813,-210.7480999999998,0.3978657170575103,-130.21408000000065,0.008134,0.005142,-0.0243199999999999,-0.052429
2017-10-25,5528.9972,11705915,22.97325985090692,-0.0168440492177649,187.62223456560895,-380.85909999999967,0.335590581006292,-135.5802879999992,-0.003319,0.017681,-0.0147539999999999,-0.078129
2017-10-26,5569.8774,19181352,40.21295507416298,-0.0073702987539173,187.6754476233473,-123.07979999999952,0.4023309076133132,-134.8077839999978,0.0073939999999999,0.027333,0.001003,-0.042304
2017-10-27,5476.7219,16162405,18.20308464947653,-0.0216566606821775,187.44536519295696,-138.8669,0.3960563457106624,-150.26730999999927,-0.016725,-0.009342,-0.0207959999999999,-0.045735
2017-10-30,5356.5985,18672670,8.766226270760425,-0.0409271911578654,185.3388407135722,-128.6976999999997,0.3974238512693736,-177.3866259999977,-0.0219329999999999,-0.026449,-0.051647,-0.0449779999999999
2017-10-31,5447.2951,12702954,26.510522742702094,-0.0226378129537355,182.1370036697465,-78.87289999999939,0.4095985484642233,-184.5887699999976,0.016932,-0.017651,-0.0125089999999999,-0.0404569999999999
2017-11-01,5471.7738,14532531,31.299647252856957,-0.0155222060511741,181.5710837560364,-170.9951999999994,0.3736517463884582,-183.2320459999992,0.004494,-0.0098379999999999,0.007843,-0.053299
2017-11-02,5406.4527,14101861,18.519929333184685,-0.0244617926080895,180.48498375438967,-183.23929999999928,0.3688634693600551,-184.14720600000052,-0.0119379999999999,-0.0291699999999999,-0.0018369999999999,-0.056037
2017-11-03,5335.8586,15470042,6.855402164457091,-0.0336715049009715,182.4098026846364,-319.47689999999966,0.340725222313847,-203.8271099999993,-0.013057,-0.0255019999999999,-0.034844,-0.071465
2017-11-06,5344.8853,12026796,13.499018136751296,-0.0282752013828554,184.24108304286855,-285.5564999999997,0.3292077299506107,-218.07958599999984,0.001692,-0.0018769999999999,-0.0283259999999999,-0.0753169999999999
2017-11-07,5375.3006,13215809,24.267226172263943,-0.0199555777726646,181.635622085314,-125.19859999999971,0.3698564118555897,-233.03282799999943,0.005691,-0.0131179999999999,-0.030769,-0.055089
2017-11-08,5401.2679,14018394,31.77487395661995,-0.0132970201290613,174.88964143791654,21.033699999999957,0.4082163925085833,-246.88021199999912,0.0048309999999999,-0.012781,-0.022619,-0.0373729999999999
2017-11-09,5386.3791,10524864,27.901131203236275,-0.0143798609430316,165.67217903464797,23.00510000000031,0.4197750357346694,-266.6414459999978,-0.002757,-0.0036,-0.0327699999999999,-0.0317669999999999
2017-11-10,5353.9496,12945697,19.46367884838841,-0.0181352655449289,159.91596689754425,-37.67990000000009,0.3922708033820262,-276.98337199999605,-0.0060209999999999,0.003436,-0.022066,-0.0428619999999999
2017-11-13,5351.5443,16453427,22.79725678632402,-0.0159158846027928,157.8762369490987,-133.57640000000083,0.3628908198356654,-273.1749339999988,-0.000449,0.001295,-0.0005819999999999,-0.052229
2017-11-14,5273.4438,15678205,0.938425304749444,-0.0280653655170459,152.27165913216314,-89.45080000000053,0.3779976265087257,-285.43105999999807,-0.014594,-0.01899,-0.032108,-0.0446169999999999
2017-11-15,5139.3011,17696408,2.537600452282325,-0.0502142733549638,150.17469954716944,-132.48510000000078,0.3591814251267981,-308.8178639999978,-0.0254369999999999,-0.0492579999999999,-0.0620389999999999,-0.0541959999999999
2017-11-16,5081.5986,13950012,0.3562510147735767,-0.0579220472640968,153.63330494240233,-151.08950000000095,0.3431842782097497,-328.91791999999896,-0.011228,-0.0577289999999999,-0.0613289999999999,-0.063166
2017-11-17,4964.1528,17706897,1.406619968703274,-0.0748485191218378,174.66480108650876,-420.84080000000085,0.2403550966934554,-348.60091999999804,-0.023112,-0.07482,-0.0713839999999999,-0.1062279999999999
2017-11-20,5028.7304,13055955,20.332090874863606,-0.0586563161930336,184.7755269988128,-252.07700000000025,0.2922579401824703,-362.15493199999855,0.013009,-0.061362,-0.0600669999999999,-0.088393
2017-11-21,5007.3955,11081413,17.279025968273988,-0.0578882969582106,195.91255123046025,-318.171800000001,0.2587572298617229,-380.7466939999995,-0.004243,-0.051011,-0.070001,-0.10077
2017-11-22,5048.3613,11610687,23.14131012945424,-0.0458667695761536,202.1826626745332,-244.1774000000014,0.2911500201199711,-397.3390339999969,0.008181,-0.017393,-0.0666509999999999,-0.0892699999999999
2017-11-23,5005.2033,18089806,17.62839323681947,-0.0489486368017214,210.02473685251084,-469.2448000000013,0.2551739864943478,-418.0184859999963,-0.008549,-0.014714,-0.072443,-0.1052129999999999
2017-11-24,5118.0814,16100773,37.5706624666108,-0.0241754466814708,210.1889519657301,-226.98140000000055,0.3506207521522428,-425.25958199999786,0.022552,0.03095,-0.04387,-0.065936
2017-11-27,4986.9463,17009892,16.28221349699782,-0.045815466635869,210.7928588764408,-256.3459000000012,0.3448564769217742,-438.743019999999,-0.025622,-0.0076809999999999,-0.069043,-0.0696249999999999
2017-11-28,5064.8673,13295917,28.931894872626568,-0.0273477766422071,211.3094067568364,-262.286500000002,0.3410181009673573,-439.40998800000034,0.015625,0.012187,-0.038824,-0.070932
2017-11-29,5169.281,24437129,47.29392393328728,-0.0044045423960779,210.48910238855743,-159.58940000000166,0.3854299486210457,-417.46611200000007,0.020615,0.024621,0.007228,-0.0548109999999999
2017-11-30,5129.0775,14813263,44.50543237010402,-0.0095019529245213,208.58519131872697,-135.83430000000135,0.3922532994103181,-395.02391799999896,-0.0077769999999999,0.025393,0.010679,-0.0506499999999999
2017-12-01,5118.5931,11654190,42.58068697057298,-0.0094486085517976,204.69131983688584,-80.26540000000114,0.4115360064991585,-364.8544979999988,-0.002044,0.000797,0.031747,-0.039637
2017-12-04,5096.2468,13315736,38.47831219266108,-0.0113946544241738,202.1426401619461,-216.425400000001,0.3992183605863177,-342.2440980000001,-0.004366,0.022053,0.014372,-0.0456949999999999
2017-12-05,4940.5932,17566285,9.903138551781725,-0.0375312887868559,205.2279524883696,-448.5244000000002,0.3371548965434994,-330.5592779999988,-0.030543,-0.0241149999999999,-0.0119279999999999,-0.0819289999999999
2017-12-06,4930.7071,13310700,15.082513529498204,-0.0350343035006297,208.46086438836676,-531.3488000000007,0.3215679967835963,-321.13939599999776,-0.002001,-0.046731,-0.0221099999999999,-0.0887609999999999
2017-12-07,4912.6257,11495575,13.317802689638691,-0.03409518511562,211.3070936910541,-536.8209000000015,0.32039577783564,-312.2562799999978,-0.003667,-0.042621,-0.0172279999999999,-0.089671
2017-12-08,4951.8241,12370143,21.423754261746343,-0.02252393116474,211.69018097401985,-446.3201000000017,0.3496162452850437,-313.07247000000007,0.007979,-0.032598,-0.0318009999999999,-0.0756709999999999
2017-12-11,5011.7657,11186484,33.14041664156508,-0.0073627536616695,210.9674500386377,-372.6989000000021,0.3801192027320142,-298.5856739999981,0.012105,-0.016127,0.0059259999999999,-0.0631169999999999
2017-12-12,5019.2226,13138306,45.729715798900834,-0.0033767608418833,208.23627220209508,-275.88760000000275,0.4059837772793962,-289.9014039999984,0.001488,0.015904,-0.008211,-0.0470349999999999
2017-12-13,5025.9656,9961365,52.51641081702535,-0.0009136881787715,199.17852659334451,-88.358000000002,0.4551977668558586,-289.14908599999853,0.001343,0.0192479999999999,-0.027483,-0.020255
2017-12-14,5017.4079,10999845,50.07633004461197,-0.0019780849141701,186.5376622804285,-74.93970000000172,0.4752221462747778,-286.1245519999975,-0.001703,0.021212,-0.021409,-0.0107299999999999
2017-12-15,4978.8059,11781277,39.06963455672415,-0.0098007858194387,163.86819003955313,30.072199999998706,0.5116555448370511,-284.8682059999974,-0.0076939999999999,0.005539,-0.027059,0.004688
2017-12-18,4989.8366,11092284,42.21484868858875,-0.007222996603142,148.35558232466636,-64.049100000002,0.4839606332725563,-279.85828799999763,0.002216,-0.00435,-0.020477,-0.0061049999999999
2017-12-19,4974.8271,8844757,37.93514826049062,-0.0098884976784235,131.90692620849714,-65.13700000000063,0.4871217169633696,-262.16201999999885,-0.003008,-0.008846,0.0070579999999999,-0.0048699999999999
2017-12-20,4902.8284,10304934,17.405958932896382,-0.0228027833009774,122.91920007903556,-198.9174999999996,0.4295592977427445,-250.70291799999995,-0.014473,-0.024662,-0.005414,-0.0275239999999999
2017-12-21,4950.5725,10671082,31.019366788532505,-0.012749275437281,109.52356529887888,-2.022299999999632,0.4765032382134626,-234.55530199999797,0.009738,-0.013221,0.007991,-0.0092369999999999
2017-12-22,4985.2551,13587652,40.90851286718699,-0.0045143761660505,105.91075701659744,-112.58729999999925,0.4315435907918215,-218.98780799999892,0.007006,0.001479,0.007018,-0.024783
2017-12-25,4984.9589,13704371,40.82405653840817,-0.004553770719951,91.52202086238772,6.543700000000172,0.5025088452878739,-208.4400379999979,-5.9e-05,-0.000796,-0.005146,0.0007799999999999
2017-12-26,5006.3471,13276388,46.92253341613593,0.0003017091208638,85.80443545274005,-31.805899999999383,0.463383663160232,-199.43451799999912,0.004291,0.006503,-0.0023429999999999,-0.0105539999999999
2017-12-27,5058.0743,21665109,63.3647836513814,0.0117612092353935,86.65511535913741,-105.7545999999993,0.4221529817010752,-188.71611799999937,0.010332,0.031308,0.006646,-0.0208369999999999
2017-12-28,5232.7734,36634938,94.94526303417771,0.0456216602906843,99.97186265822153,127.42180000000008,0.5668731903234845,-163.41141799999878,0.034539,0.056109,0.042888,0.0214789999999999
2017-12-29,5209.3982,21442346,89.26899523998922,0.0400072504665355,109.00970318178337,119.07179999999973,0.5584475334012194,-133.95348999999896,-0.004467,0.044636,0.046115,0.0190559999999999
2018-01-02,5255.6871,24792042,99.74347438105524,0.0475811282511524,120.66400287876344,242.0711999999994,0.5964199166756198,-102.4291719999992,0.008886,0.053581,0.052785,0.032308
2018-01-03,5312.833,27641047,89.07860272165975,0.0550575832059371,128.63613709198776,454.8706999999986,0.7492899072145427,-63.937034000000494,0.0108729999999999,0.060163,0.0666659999999999,0.0737239999999999
2018-01-04,5383.7725,25554940,99.54345029870524,0.0643570636993723,142.27974970247084,574.1674999999996,0.7797310622475959,-12.938129999999546,0.013352,0.0631829999999999,0.0944909999999999,0.0890769999999999
2018-01-05,5351.7229,23252303,89.9733479377713,0.0534485411265139,149.75442061100642,573.0706999999993,0.7686944676635398,31.539999999999964,-0.005953,0.0226909999999999,0.0788,0.086791
2018-01-08,5461.4556,30416257,94.4237660023756,0.0696832531966309,167.6435696035095,649.5953,0.7853416077687755,79.4653759999992,0.0205039999999999,0.0476619999999999,0.0922979999999999,0.099316
2018-01-09,5471.0389,23584121,92.9181238452942,0.0667622946327061,184.11178440466588,625.7336999999998,0.7717680840664711,125.78456799999913,0.0017549999999999,0.040531,0.094112,0.088966
2018-01-10,5410.7478,23284402,83.29150805553739,0.0509948278310592,193.2067564013839,526.3406999999997,0.7207064175692215,166.95558400000027,-0.01102,0.0186379999999999,0.078801,0.076458
2018-01-11,5428.0599,21898965,86.0557126431772,0.0502561252419164,201.74496560562872,523.7104999999992,0.7236689533840942,204.8284220000005,0.0032,0.0084859999999999,0.071669,0.0783149999999999
